image_path,true_label,predicted_label,confidence,top_k_labels,top_k_probabilities
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1011328.jpg,apple_pie,samosa,0.40562549233436584,"[""samosa"", ""hamburger"", ""hot_dog"", ""grilled_cheese_sandwich"", ""chicken_wings""]","[0.40562549233436584, 0.07083629071712494, 0.047725860029459, 0.031022684648633003, 0.023184040561318398]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/101251.jpg,apple_pie,hummus,0.08821132034063339,"[""hummus"", ""pizza"", ""macaroni_and_cheese"", ""dumplings"", ""samosa""]","[0.08821132034063339, 0.08299321681261063, 0.06185663491487503, 0.05919130891561508, 0.05116135999560356]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1034399.jpg,apple_pie,takoyaki,0.19139033555984497,"[""takoyaki"", ""apple_pie"", ""bread_pudding"", ""baklava"", ""escargots""]","[0.19139033555984497, 0.127936452627182, 0.10496836155653, 0.04546356946229935, 0.04329414665699005]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/103801.jpg,apple_pie,fish_and_chips,0.2913770377635956,"[""fish_and_chips"", ""eggs_benedict"", ""apple_pie"", ""falafel"", ""huevos_rancheros""]","[0.2913770377635956, 0.14079327881336212, 0.14043085277080536, 0.03596248850226402, 0.026566360145807266]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1038694.jpg,apple_pie,bread_pudding,0.2578730583190918,"[""bread_pudding"", ""apple_pie"", ""ice_cream"", ""hummus"", ""pancakes""]","[0.2578730583190918, 0.2521968185901642, 0.04948340728878975, 0.03751993551850319, 0.03716433793306351]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1047447.jpg,apple_pie,poutine,0.32873615622520447,"[""poutine"", ""chicken_wings"", ""apple_pie"", ""hamburger"", ""pulled_pork_sandwich""]","[0.32873615622520447, 0.07596167176961899, 0.051748134195804596, 0.04779508709907532, 0.03010113723576069]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1068632.jpg,apple_pie,cup_cakes,0.18386882543563843,"[""cup_cakes"", ""donuts"", ""chocolate_cake"", ""chocolate_mousse"", ""pulled_pork_sandwich""]","[0.18386882543563843, 0.12012526392936707, 0.11242829263210297, 0.04744889959692955, 0.042668525129556656]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1106961.jpg,apple_pie,breakfast_burrito,0.25668779015541077,"[""breakfast_burrito"", ""samosa"", ""grilled_cheese_sandwich"", ""tacos"", ""omelette""]","[0.25668779015541077, 0.19756725430488586, 0.04284825176000595, 0.04083193838596344, 0.03257874399423599]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1113017.jpg,apple_pie,french_onion_soup,0.4511166512966156,"[""french_onion_soup"", ""apple_pie"", ""bread_pudding"", ""croque_madame"", ""french_toast""]","[0.4511166512966156, 0.09360311925411224, 0.05670846626162529, 0.043291810899972916, 0.03964020311832428]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/116705.jpg,apple_pie,ice_cream,0.12582679092884064,"[""ice_cream"", ""apple_pie"", ""hummus"", ""hot_dog"", ""frozen_yogurt""]","[0.12582679092884064, 0.07666627317667007, 0.0759114921092987, 0.058453869074583054, 0.044067829847335815]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1167170.jpg,apple_pie,gyoza,0.24451681971549988,"[""gyoza"", ""apple_pie"", ""grilled_salmon"", ""baklava"", ""bread_pudding""]","[0.24451681971549988, 0.2223411500453949, 0.18176814913749695, 0.0536295548081398, 0.037880949676036835]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1174330.jpg,apple_pie,fried_calamari,0.1573307067155838,"[""fried_calamari"", ""fish_and_chips"", ""nachos"", ""samosa"", ""onion_rings""]","[0.1573307067155838, 0.08894460648298264, 0.08271493762731552, 0.06755856424570084, 0.05808962881565094]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1180600.jpg,apple_pie,samosa,0.16424310207366943,"[""samosa"", ""bread_pudding"", ""apple_pie"", ""grilled_cheese_sandwich"", ""edamame""]","[0.16424310207366943, 0.11236141622066498, 0.07220958918333054, 0.06565607339143753, 0.048123378306627274]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1235282.jpg,apple_pie,grilled_salmon,0.1315298229455948,"[""grilled_salmon"", ""omelette"", ""cannoli"", ""baklava"", ""french_toast""]","[0.1315298229455948, 0.12560787796974182, 0.09119082242250443, 0.08697525411844254, 0.05588216707110405]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1269202.jpg,apple_pie,gyoza,0.22401069104671478,"[""gyoza"", ""donuts"", ""apple_pie"", ""waffles"", ""french_onion_soup""]","[0.22401069104671478, 0.08586594462394714, 0.06403812766075134, 0.05794934555888176, 0.05038647726178169]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1272958.jpg,apple_pie,ravioli,0.1676238775253296,"[""ravioli"", ""apple_pie"", ""baklava"", ""scallops"", ""bread_pudding""]","[0.1676238775253296, 0.15133745968341827, 0.09014616906642914, 0.06861121207475662, 0.05235317349433899]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1284428.jpg,apple_pie,lasagna,0.1166219562292099,"[""lasagna"", ""fried_calamari"", ""prime_rib"", ""chicken_quesadilla"", ""omelette""]","[0.1166219562292099, 0.11541377007961273, 0.05281094089150429, 0.04775809869170189, 0.030190646648406982]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1295996.jpg,apple_pie,macaroni_and_cheese,0.32874736189842224,"[""macaroni_and_cheese"", ""chicken_quesadilla"", ""omelette"", ""pizza"", ""hummus""]","[0.32874736189842224, 0.1697162687778473, 0.06423411518335342, 0.04776629060506821, 0.04300331696867943]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/129668.jpg,apple_pie,bread_pudding,0.34316524863243103,"[""bread_pudding"", ""apple_pie"", ""gnocchi"", ""shrimp_and_grits"", ""baklava""]","[0.34316524863243103, 0.2362365573644638, 0.12149327248334885, 0.058146100491285324, 0.053802233189344406]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1321400.jpg,apple_pie,carrot_cake,0.14146961271762848,"[""carrot_cake"", ""tiramisu"", ""cheesecake"", ""garlic_bread"", ""grilled_cheese_sandwich""]","[0.14146961271762848, 0.1176287829875946, 0.06793254613876343, 0.06407742947340012, 0.06079089641571045]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1327259.jpg,apple_pie,hamburger,0.1262161284685135,"[""hamburger"", ""pulled_pork_sandwich"", ""spring_rolls"", ""grilled_cheese_sandwich"", ""foie_gras""]","[0.1262161284685135, 0.06575755774974823, 0.056910935789346695, 0.045085445046424866, 0.04334525763988495]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1332030.jpg,apple_pie,waffles,0.766912043094635,"[""waffles"", ""poutine"", ""bread_pudding"", ""onion_rings"", ""apple_pie""]","[0.766912043094635, 0.02276875264942646, 0.020042045041918755, 0.01985717937350273, 0.016915537416934967]"
