image_path,true_label,predicted_label,confidence,top_k_labels,top_k_probabilities
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1011328.jpg,apple_pie,frozen_yogurt,0.061436768621206284,"[""frozen_yogurt"", ""spring_rolls"", ""macarons"", ""samosa"", ""clam_chowder""]","[0.061436768621206284, 0.04996470361948013, 0.028245508670806885, 0.023409852758049965, 0.023051561787724495]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/101251.jpg,apple_pie,dumplings,0.2022269368171692,"[""dumplings"", ""french_fries"", ""gyoza"", ""macaroni_and_cheese"", ""spaghetti_carbonara""]","[0.2022269368171692, 0.0467974990606308, 0.04124784469604492, 0.03362895920872688, 0.03216208145022392]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1034399.jpg,apple_pie,samosa,0.033095601946115494,"[""samosa"", ""gyoza"", ""chicken_curry"", ""ramen"", ""guacamole""]","[0.033095601946115494, 0.03098549321293831, 0.030571818351745605, 0.029156699776649475, 0.0259180199354887]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/103801.jpg,apple_pie,churros,0.02627233788371086,"[""churros"", ""mussels"", ""sushi"", ""onion_rings"", ""grilled_cheese_sandwich""]","[0.02627233788371086, 0.01828317902982235, 0.018079137429594994, 0.018072456121444702, 0.01751762442290783]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1038694.jpg,apple_pie,samosa,0.040900036692619324,"[""samosa"", ""hot_and_sour_soup"", ""spring_rolls"", ""foie_gras"", ""peking_duck""]","[0.040900036692619324, 0.039706941694021225, 0.0328250452876091, 0.030629312619566917, 0.02342560701072216]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1047447.jpg,apple_pie,onion_rings,0.20098046958446503,"[""onion_rings"", ""chicken_wings"", ""fish_and_chips"", ""churros"", ""hot_and_sour_soup""]","[0.20098046958446503, 0.15554265677928925, 0.09038884937763214, 0.05581342801451683, 0.050842978060245514]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1068632.jpg,apple_pie,churros,0.052752356976270676,"[""churros"", ""chicken_wings"", ""beignets"", ""peking_duck"", ""creme_brulee""]","[0.052752356976270676, 0.03937799483537674, 0.029084883630275726, 0.027163123711943626, 0.0256264079362154]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/110043.jpg,apple_pie,garlic_bread,0.04826551303267479,"[""garlic_bread"", ""grilled_cheese_sandwich"", ""onion_rings"", ""churros"", ""macaroni_and_cheese""]","[0.04826551303267479, 0.04706575721502304, 0.04212143272161484, 0.03559943288564682, 0.035562142729759216]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1113017.jpg,apple_pie,waffles,0.042568422853946686,"[""waffles"", ""apple_pie"", ""grilled_cheese_sandwich"", ""churros"", ""french_fries""]","[0.042568422853946686, 0.03834789991378784, 0.03378169611096382, 0.03235149011015892, 0.032338839024305344]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1174330.jpg,apple_pie,fish_and_chips,0.0520348958671093,"[""fish_and_chips"", ""fried_calamari"", ""onion_rings"", ""grilled_cheese_sandwich"", ""churros""]","[0.0520348958671093, 0.046731963753700256, 0.044645361602306366, 0.037986621260643005, 0.033911559730768204]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1180600.jpg,apple_pie,samosa,0.0439230278134346,"[""samosa"", ""churros"", ""apple_pie"", ""spring_rolls"", ""cheesecake""]","[0.0439230278134346, 0.04131598398089409, 0.040228646248579025, 0.03685624524950981, 0.03305884450674057]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1235282.jpg,apple_pie,grilled_cheese_sandwich,0.05791226774454117,"[""grilled_cheese_sandwich"", ""fish_and_chips"", ""omelette"", ""apple_pie"", ""lasagna""]","[0.05791226774454117, 0.05594203621149063, 0.04505002871155739, 0.03554467484354973, 0.03355066478252411]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1269202.jpg,apple_pie,french_toast,0.06269433349370956,"[""french_toast"", ""spaghetti_bolognese"", ""waffles"", ""grilled_cheese_sandwich"", ""carrot_cake""]","[0.06269433349370956, 0.057011932134628296, 0.05620855093002319, 0.05186978727579117, 0.04667818546295166]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1272958.jpg,apple_pie,bread_pudding,0.0638108104467392,"[""bread_pudding"", ""creme_brulee"", ""french_onion_soup"", ""baklava"", ""chicken_curry""]","[0.0638108104467392, 0.0434083417057991, 0.041492268443107605, 0.040564198046922684, 0.03998098894953728]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1284428.jpg,apple_pie,samosa,0.023411154747009277,"[""samosa"", ""fish_and_chips"", ""falafel"", ""fried_calamari"", ""grilled_cheese_sandwich""]","[0.023411154747009277, 0.02283322811126709, 0.021223383024334908, 0.020418968051671982, 0.020379330962896347]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1295996.jpg,apple_pie,fried_rice,0.04782409593462944,"[""fried_rice"", ""garlic_bread"", ""hummus"", ""spaghetti_carbonara"", ""chicken_quesadilla""]","[0.04782409593462944, 0.045379817485809326, 0.041112158447504044, 0.037540726363658905, 0.035438068211078644]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/129668.jpg,apple_pie,creme_brulee,0.08932381868362427,"[""creme_brulee"", ""hot_and_sour_soup"", ""bread_pudding"", ""churros"", ""apple_pie""]","[0.08932381868362427, 0.07193219661712646, 0.06721259653568268, 0.04312135651707649, 0.039971012622117996]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1321400.jpg,apple_pie,hot_and_sour_soup,0.06848905235528946,"[""hot_and_sour_soup"", ""spring_rolls"", ""churros"", ""samosa"", ""creme_brulee""]","[0.06848905235528946, 0.044518254697322845, 0.04017198830842972, 0.03851761296391487, 0.03478193283081055]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1327259.jpg,apple_pie,ramen,0.06405428797006607,"[""ramen"", ""hot_and_sour_soup"", ""chicken_curry"", ""creme_brulee"", ""bread_pudding""]","[0.06405428797006607, 0.05959530919790268, 0.054850611835718155, 0.042979151010513306, 0.03281759098172188]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1332030.jpg,apple_pie,creme_brulee,0.17670026421546936,"[""creme_brulee"", ""bread_pudding"", ""hot_and_sour_soup"", ""baby_back_ribs"", ""foie_gras""]","[0.17670026421546936, 0.12958978116512299, 0.07910604774951935, 0.04832969605922699, 0.04797036945819855]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1375404.jpg,apple_pie,spring_rolls,0.05115227401256561,"[""spring_rolls"", ""samosa"", ""lobster_bisque"", ""apple_pie"", ""churros""]","[0.05115227401256561, 0.05086131766438484, 0.047169849276542664, 0.042142122983932495, 0.041280053555965424]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1398774.jpg,apple_pie,churros,0.05841885879635811,"[""churros"", ""spring_rolls"", ""samosa"", ""apple_pie"", ""hot_and_sour_soup""]","[0.05841885879635811, 0.056987714022397995, 0.05678590387105942, 0.0349598228931427, 0.03126337006688118]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1420999.jpg,apple_pie,clam_chowder,0.05086708813905716,"[""clam_chowder"", ""frozen_yogurt"", ""cheesecake"", ""ice_cream"", ""cup_cakes""]","[0.05086708813905716, 0.0356147438287735, 0.03313226252794266, 0.03219139203429222, 0.030309678986668587]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1429866.jpg,apple_pie,frozen_yogurt,0.04807448387145996,"[""frozen_yogurt"", ""churros"", ""dumplings"", ""ice_cream"", ""spring_rolls""]","[0.04807448387145996, 0.04370468854904175, 0.03792412579059601, 0.032190293073654175, 0.02739681303501129]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1444702.jpg,apple_pie,cheesecake,0.038792770355939865,"[""cheesecake"", ""panna_cotta"", ""strawberry_shortcake"", ""bread_pudding"", ""creme_brulee""]","[0.038792770355939865, 0.03819504380226135, 0.036772627383470535, 0.03140363469719887, 0.025723952800035477]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1461580.jpg,apple_pie,clam_chowder,0.03563745319843292,"[""clam_chowder"", ""frozen_yogurt"", ""lobster_bisque"", ""spring_rolls"", ""churros""]","[0.03563745319843292, 0.029719075188040733, 0.02896362915635109, 0.027571534737944603, 0.022671904414892197]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1469191.jpg,apple_pie,clam_chowder,0.03563745319843292,"[""clam_chowder"", ""frozen_yogurt"", ""lobster_bisque"", ""spring_rolls"", ""churros""]","[0.03563745319843292, 0.029719075188040733, 0.02896362915635109, 0.027571534737944603, 0.022671904414892197]"
